"customer_id","gender","name_prefix","name_first","name_last","email","employment","address","city","county","state","postal_code","birth_dt","is_deleted","job_type","account_type","phone_number","ssn","allergies","blood_type","last_ipaddress"
"zdeldchcw70fbz62","F","Ms.","Sara","Goodman","where_sara@petersonmiller.org","Peterson-Miller","4402 Cook Ports Avenue","Mount Vernon","MOBILE","AL","95214","2010-11-17",0,"Theatre manager","Closed","750.093.1134x850","384-89-9353","T37.2X5D Adverse effect of antimalarials and drugs acting on other blood protozoa  subsequent encounter","A-","192.168.228.198"
"hgnlda8u8nm7l0o5","F","Mrs.","Amy","Zimmerman","azimmerman916@shortandsons.info","Short and Sons","1141 Wade Crossroad Place","Valley Stream","NASSAU","NY","98848-5751","1998-11-26",0,"Social researcher","Active","278.147.7061","329-53-7746","L20.89 Other atopic dermatitis","AB-","75.168.225.109"
"un9a2nous1uejnyy","F","Miss","Kim","King","kking744@ramosllc.com","Ramos LLC","9927 William Valley Drive","Port Byron","CAYUGA","NY","77000","2008-07-22",1,"Futures trader","Active","248.315.6752","450-46-3757","T37.4X5D Adverse effect of anthelminthics  subsequent encounter","B-","136.21.19.103"
"rk0tjy21sm2q3vob","M","Mr.","Lucas","Patterson","lucaspatterson@byrdgroup.com","Byrd Group","6920 Timothy Course Byway","Woodlawn","JEFFERSON","IL","74711","1996-07-10",0,"Teacher primary school","Closed","001-565-240-0344","217-74-2856","L20.82 Flexural eczema","AB-","10.127.103.164"
"uii5frrokl07jusp","M","Dr.","Andrew","Gibson","agibson@boyerllc.com","Boyer LLC","4405 Stacy Island Crescent","Redmond","KING","WA","61574","1981-05-14",1,"Development worker community","Active","(667)317-3735x4390","866-1-4479","J45.22 Mild intermittent asthma with status asthmaticus","O-","192.168.129.193"
"lbu9i3uuhut49cjr","F","Dr.","Priscilla","Alvarez","palvarez930@lemitchellandevans.com","Le Mitchell and Evans","448 Daniel Fields Place","Glen Rock","YORK","PA","99699","2013-05-22",0,"Jewellery designer","Active","+1-189-083-1486x80633","118-49-8484","J45.41 Moderate persistent asthma with (acute) exacerbation","O+","192.168.126.123"
"kh19dmpbhrihlh5s","M","Mr.","Benjamin","Le","ble@mayermartinezandfranklin.com","Mayer Martinez and Franklin","9449 Stephanie Shore Alley","Humphrey","JEFFERSON","AR","40069-3194","1990-04-21",1,"Product/process development scientist","Active","001-105-060-6027x57073","979-32-4160","T37.0X5A Adverse effect of sulfonamides  initial encounter","B-","206.12.90.131"
"1dd32jjxubo1z61f","M","Mr.","Zachary","Dennis","PM_zachary@morrismaddox.com","Morris-Maddox","5481 Heather Trafficway Street","Mississippi State","OKTIBBEHA","MS","62910","2018-03-13",0,"Adult guidance worker","Active","+1-106-233-9016x8004","619-73-7088","T36.8X5A Adverse effect of other systemic antibiotics  initial encounter","A-","172.25.232.120"
"p0z5ti1z1r4qs8o7","F","Mrs.","Tammy","Parker","speech_tammy@meltonltd.com","Melton Ltd","2297 Chapman Bridge Backroad","Campton","GRAFTON","NH","51379","1973-04-03",0,"Best boy","Remarket","8275220340","451-41-2353","T36.3X5A Adverse effect of macrolides  initial encounte","O+","172.16.181.204"
"85ssikm8wt0bhsil","F","Dr.","Michelle","Colon","michellecolon@kruegerhughes.com","Krueger-Hughes","8505 Shelley Streets Boulevard","Middletown","ORANGE","NY","14721","1982-08-17",0,"Games developer","Remarket","(361)853-5943","702-38-4271","T37.0X5D Adverse effect of sulfonamides  subsequent encounter","O-","172.24.124.107"
"479lsf7delxjo5qo","F","Dr.","Adrienne","Rivera","arivera358@nguyenmartin.net","Nguyen-Martin","6346 Atkinson Hills Avenue","Omaha","DOUGLAS","NE","28213","2001-02-10",0,"Health and safety adviser","Active","3544982428","838-82-6274","J45.41 Moderate persistent asthma with (acute) exacerbation","B+","211.105.86.241"
"fszt23nhoc15ybb9","M","Mr.","Jon","Thomas","jthomas@smithbonilla.com","Smith-Bonilla","2073 Holden Pike Backroad","Belgrade Lakes","KENNEBEC","ME","38106","2002-04-07",0,"Astronomer","DNC","5459800504","952-79-6926","T37.1X5D Adverse effect of antimycobacterial drugs  subsequent encounter","AB+","192.168.166.29"
"fj72xqaiwq623bkg","M","Dr.","Stephen","Sims","ssims588@mccarthyplc.net","Mccarthy PLC","2233 Kelsey Radial Backroad","Belvedere Tiburon","MARIN","CA","54621-6199","1971-02-10",0,"Research scientist (physical sciences)","Active","463.204.5752","967-54-8736","J30.9 Allergic rhinitis  unspecified","O+","141.45.78.212"
"sl63b5t6ky6rvm3v","M","Dr.","Jonathan","Hubbard","jonathanhubbard@mercerodonnell.biz","Mercer-Odonnell","884 Joanne Via Byway","Portland","JAY","IN","21969-1244","1977-03-05",0,"Garment/textile technologist","DNC","968.339.6991","504-38-1132","J45.40 Moderate persistent asthma  uncomplicated","AB-","172.25.158.85"
"cmdid319dgmj1oul","M","Dr.","Jack","Edwards","jackedwards@martinezplc.com","Martinez PLC","8092 Shawn Groves Avenue","Ahwahnee","MADERA","CA","78919","2016-10-16",1,"Therapist occupational","Active","001-674-416-5186x85236","528-84-4663","T37.2X5S Adverse effect of antimalarials and drugs acting on other blood protozoa  sequela","O-","93.219.42.105"
"bn3yij05x5k1tpzh","F","Mrs.","Kelsey","Fletcher","kfletcher@durhammills.info","Durham-Mills","9118 Byrd Vista St","Garden Plain","SEDGWICK","KS","30171-4201","1990-11-29",0,"Surveyor building","Active","024-284-9810","566-42-7007","J45.901 Unspecified asthma with (acute) exacerbation","A+","192.168.70.193"
"6pstw53tk050dd55","M","Dr.","Elijah","Williamson","ewilliamson@mccarthypearsonandshort.com","Mccarthy Pearson and Short","5771 Jeffrey Curve Avenue","Westbrookville","SULLIVAN","NY","47077-7664","1972-12-19",1,"Systems developer","Active","(997)516-4093","894-53-8078","J45.20 Mild intermittent asthma  uncomplicated","O+","172.29.139.170"
"3tw9ifty06brgme9","M","Mr.","Christian","Gibson","your_christian@mcdowelldavies.net","Mcdowell-Davies","2942 Kimberly Centers Close","Mountain View","STONE","AR","35242-2371","2021-08-20",0,"Amenity horticulturist","Remarket","007.637.4897x157","836-65-1699","J45.21 Mild intermittent asthma with (acute) exacerbation","A+","172.23.103.26"
"20l63ugomgjooakp","M","Mr.","David","Cervantes","davidcervantes@jordangarcia.com","Jordan-Garcia","3998 Mills Cliff Way","Spencer","MARATHON","WI","30876","1995-06-24",0,"Advertising art director","Active","001-643-842-6098","237-71-2952","J30.1 Allergic rhinitis due to pollen","A-","192.168.231.122"
"xe9zhzlhj72omd3r","M","Dr.","Donald","Rivera","drivera@wolfezimmermanandyoung.net","Wolfe Zimmerman and Young","1309 Rogers Fort Rd","Rio Vista","SOLANO","CA","58487","2007-12-28",0,"Multimedia programmer","Active","001-330-851-6502x2455","900-34-7759","T36.6X5D Adverse effect of rifampicins  subsequent encounter","O+","10.210.211.185"
"4guasl6xaukmw8xj","F","Mrs.","Laurie","Wyatt","lwyatt537@davismaddenandberg.com","Davis Madden and Berg","750 Collins Plain Way","Kinsale","WESTMORELAND","VA","14859-6588","2017-07-09",0,"Teacher music","Active","+1-472-744-0955x663","765-34-5857","T36.6X5A Adverse effect of rifampicins  initial encounter","O+","147.143.218.227"
"8slnwk9t9vfv0i1q","F","Mrs.","Rebecca","Patterson","rpatterson@gomezandsons.com","Gomez and Sons","4462 Kevin Mews Boulevard","Magnolia","MARENGO","AL","34047","1970-11-24",0,"Psychologist counselling","Active","001-086-901-7593x31546","629-2-9372","T36.7X5D Adverse effect of antifungal antibiotics  systemically used  subsequent encounter","A-","105.137.72.13"
"15u7fy3sjkh1ivfi","F","Mrs.","Charlene","Evans","cevans870@mcintyreplc.com","Mcintyre PLC","6859 Mcdonald Ranch Way","Isabela","ISABELA","PR","56184","2012-08-08",0,"Risk analyst","DNC","584.846.7407x58034","340-91-2098","J30.1 Allergic rhinitis due to pollen","AB-","172.18.174.234"
"v34ggcrnc8afrd7k","M","Mr.","Steven","Jones","sjones875@rodriguezpierce.com","Rodriguez-Pierce","8230 Brenda Trail Drive","Plymouth","WAYNE","MI","54555","1967-09-15",0,"Astronomer","Remarket","587-259-8828x997","488-72-2386","T36.0X5D Adverse effect of penicillins  subsequent encounter","AB-","192.168.157.212"
"fme19y2yvnnnqkqp","M","Mr.","Fred","Phelps","fphelps526@wilsongroup.com","Wilson Group","2504 Eric Corner Crescent","Vossburg","JASPER","MS","75589-9770","1996-01-22",0,"Electrical engineer","Active","(417)773-5219x79849","322-33-8793","L20.89 Other atopic dermatitis","B-","34.8.141.182"
"vhnnbieamab4mcrm","F","Miss","Karen","Thomas","kthomas@nortonrussellandwells.com","Norton Russell and Wells","9856 Ayala Brook Court","Rouzerville","FRANKLIN","PA","70567-8771","2013-10-27",0,"Armed forces logistics/support/administrative officer","Remarket","574.799.3987x56924","493-41-3327","T36.8X5A Adverse effect of other systemic antibiotics  initial encounter","AB+","80.150.39.162"
"e9wzecuoouhp0nta","M","Mr.","Louis","Carter","lcarter@paynehowell.com","Payne-Howell","6960 Nguyen Way Street","Pendleton","HENRY","KY","71961","2004-04-10",1,"Set designer","Active","001-663-932-3560x2384","831-56-1593","T36.6X5A Adverse effect of rifampicins  initial encounter","A-","172.21.213.35"
"xc50391kw0tkl9pc","M","Mr.","Edward","Price","notice_edward@scottinc.com","Scott Inc","5019 Taylor Loop Drive","Boise","ADA","ID","50531","1963-09-30",0,"Editor magazine features","Active","9604457051","168-19-2914","T36.3X5A Adverse effect of macrolides  initial encounte","A-","192.168.10.66"
"1ohkyo5bjeh130a0","F","Mrs.","Patricia","Porter","term_patricia@kaisergroup.com","Kaiser Group","5472 Nicholas Ramp Byway","Noble","RICHLAND","IL","06237","1982-06-04",0,"Dramatherapist","Closed","231-927-1089","273-98-3641","J30.2 Other seasonal allergic rhinitis","B-","20.65.239.84"
"wa43pohj3hvksqxo","M","Mr.","Tony","Musayev","tmusayev428@davislong.com","Davis-Long","4182 Hernandez Path Road","Veyo","WASHINGTON","UT","06662-3441","1970-03-30",0,"Restaurant manager fast food","DNC","+1-491-365-4381x904","295-22-3146","T36.7X5A Adverse effect of antifungal antibiotics  systemically used  initial encounter","AB+","64.66.231.229"
"e65xuh204cjybuev","F","Mrs.","Lori","Silva","lsilva382@jonesllc.com","Jones LLC","3687 Taylor Radial Alley","Lake Nebagamon","DOUGLAS","WI","19035-8450","2010-08-17",0,"Nutritional therapist","Active","+1-807-637-7118x264","507-83-5114","T37.3X5S Adverse effect of other antiprotozoal drugs  sequela","B-","198.22.97.60"
"o2lfrhza0cfsnui1","M","Mr.","Donald","Howard","donaldhoward@castrogroup.com","Castro Group","5698 Deborah Plains Avenue","Melbourne","BREVARD","FL","87531-4570","2002-06-27",0,"Chief of Staff","Active","5679033309","672-85-5904","J45.998 Other asthma","O-","192.168.31.232"
"86aumqujr4ymnjyr","F","Mrs.","Susan","Morales","born_susan@pageshaffer.com","Page-Shaffer","2920 Arroyo Squares Court","Deatsville","ELMORE","AL","03008-2997","1997-10-01",1,"Secretary company","Active","026.142.7289x924","538-9-5024","J30.1 Allergic rhinitis due to pollen","O-","10.202.50.44"
"tcspfudf7pk6n62r","M","Dr.","Steven","Case","argue_steven@adkinsplc.com","Adkins PLC","734 Kara Lakes Close","Bellflower","MONTGOMERY","MO","53755","1963-11-21",0,"Best boy","Remarket","528-551-1754","469-95-1289","T36.8X5D Adverse effect of other systemic antibiotics  subsequent encounter","O-","135.240.146.122"
"aknt0d73k1mizgl1","M","Dr.","Ricardo","Richard","rrichard504@cisnerosgonzalez.com","Cisneros-Gonzalez","9918 Henry Green Backroad","Lena","OCONTO","WI","91559","1973-10-04",0,"Interpreter","Active","9437863068","770-12-5567","J45.902 Unspecified asthma with status asthmaticus","A+","192.168.129.115"
"kyftkb25n0jmq7ux","F","Mrs.","Megan","Miles","meganmiles@evanslarsonandshah.com","Evans Larson and Shah","241 Marcus Drive Route","Wall","TOM GREEN","TX","27500-3695","2002-12-01",0,"Administrator education","Active","468-643-2742x91265","994-90-4574","J45.21 Mild intermittent asthma with (acute) exacerbation","A-","172.21.140.213"
"duo59siq5kcanbng","F","Miss","Mary","Carpenter","mcarpenter@brockgroup.com","Brock Group","3613 Short Cliffs Rd","Okemah","OKFUSKEE","OK","56200","2009-10-24",0,"Audiological scientist","Active","288-434-5992x77102","125-81-4109","T36.3X5D Adverse effect of macrolides  subsequent encounter","B-","192.168.98.18"
"jecok9zrf7gne4sj","M","Dr.","Christopher","Schultz","christopherschultz@powersjohnsonandrodriguez.org","Powers Johnson and Rodriguez","2206 Eric Squares Route","Clifton Heights","DELAWARE","PA","61765-1154","1982-03-12",0,"Therapist horticultural","Closed","+1-770-042-4652x171","307-68-7122","J30.2 Other seasonal allergic rhinitis","AB-","192.168.222.59"
"7rhpuww3quitcinf","M","Mr.","Michael","Spencer","mspencer@richardgroup.net","Richard Group","587 Carter Flats Close","Egg Harbor City","ATLANTIC","NJ","19400-5685","1978-02-18",0,"Science writer","DNC","828.118.6924","442-93-8442","T37.2X5D Adverse effect of antimalarials and drugs acting on other blood protozoa  subsequent encounter","A+","10.189.85.212"
"1ncsbkzfnx1i4doz","M","Mr.","Kenneth","Reed","kreed934@smithplc.biz","Smith PLC","8525 Hanson Mills Rd","Delta Junction","SOUTHEAST FAIRBANKS","AK","86797","2011-02-08",0,"Office manager","Active","991-167-2166x2481","801-87-7988","J30.0 Vasomotor rhinitis","AB+","95.224.133.36"
"xb4ssyaiysehqvay","M","Mr.","Vernon","Woods","class_vernon@perkinsinc.com","Perkins Inc","2034 Lee Parkway Backroad","Hawkins","RUSK","WI","39866","2015-03-07",0,"Geoscientist","Active","001-828-675-5121x231","575-13-5775","J30.9 Allergic rhinitis  unspecified","B-","192.168.21.104"
"g729fq75jks65wil","F","Dr.","Janet","Patton","jpatton445@gallaghermooreandlloyd.com","Gallagher Moore and Lloyd","9351 Matthews Harbor Drive","Beccaria","CLEARFIELD","PA","81622","1986-07-22",0,"Accountant chartered certified","Active","001-985-470-7311x0657","802-73-1322","J45.991 Cough variant asthma","O-","99.206.46.117"
"61ddp6hra18eggu7","F","Mrs.","Hailey","Phillips","haileyphillips@colegoodwinandbennett.net","Cole Goodwin and Bennett","3712 Jillian Forges Frontage road","Kulpsville","MONTGOMERY","PA","20562","1982-03-06",1,"Advertising account planner","Closed","+1-169-053-5049x86829","908-21-8225","J30.89 Other allergic rhinitis","A-","121.238.200.99"
"97jwiscb4ong1qg3","F","Mrs.","Candace","Booth","cbooth946@robertsrobbinsandflynn.com","Roberts Robbins and Flynn","5590 Eric Inlet Way","Bangor","PENOBSCOT","ME","33321","1996-12-10",0,"Video editor","Active","(320)784-2882x46123","665-39-5008","J45.998 Other asthma","AB+","192.168.82.212"
"mudg4lqznbcg33ws","F","Miss","Monica","Chung","mchung@benitezbarron.net","Benitez-Barron","3398 Jeremy Spring Circle","Peoria","PEORIA","IL","30490","1965-09-12",0,"Chartered accountant","Active","020-108-8421","795-42-1477","T37.1X5S Adverse effect of anthelminthics  sequela","AB-","138.92.42.193"
"vtinbjxx4b8opfkp","F","Mrs.","Rachel","Duncan","rduncan@grayandsons.biz","Gray and Sons","1011 Ashley Mill Avenue","Enid","GARFIELD","OK","61488","1971-11-12",1,"Purchasing manager","Active","001-791-355-1615x853","184-45-8886","T37.1X5A Adverse effect of antimycobacterial drugs  initial encounter","B-","14.93.206.21"
"zj9fsl0ozgkbaj1s","M","Mr.","James","Oliver","jamesoliver@cheninc.com","Chen Inc","7887 Denise Gateway Drive","Attica","SENECA","OH","71666","1975-07-15",0,"Customer service manager","Active","+1-682-438-0632x935","764-24-3083","T36.95XD Adverse effect of unspecified systemic antibiotic  subsequent encounter","A+","10.20.39.220"
"xmk8pxtln8u7suwp","M","Dr.","David","Hall","dhall229@gonzalezmorganandwoods.com","Gonzalez Morgan and Woods","2357 Maria Square Boulevard","Quincy","PLUMAS","CA","82309","2017-07-07",0,"Pharmacologist","Remarket","+1-403-178-5154","923-88-4157","T36.3X5D Adverse effect of macrolides  subsequent encounter","A-","63.97.61.12"
"eu5viba5wzwvjwf4","F","Mrs.","Jennifer","Fry","jenniferfry@stephenskeller.com","Stephens-Keller","5499 Oneill Forks Court","Saint Louis","GRATIOT","MI","29603","2016-11-01",0,"Optician dispensing","Remarket","(894)113-9068x7706","113-79-4733","L50.0 Allergic urticaria","O+","57.197.189.227"
"jnj9y73z7x19jxb1","F","Mrs.","Jennifer","Thomas","jthomas@hernandezmeyersandbrooks.com","Hernandez Meyers and Brooks","4770 Estrada Ranch Place","Farmersville","MONTGOMERY","OH","97594","1966-03-15",0,"Multimedia programmer","Active","001-025-898-5525","900-32-8417","T36.95XA Adverse effect of unspecified systemic antibiotic  initial encounter","AB+","97.204.83.22"
"gkf0epcitutnpsro","F","Mrs.","Tonya","Combs","tonyacombs@weaveradams.biz","Weaver-Adams","2561 Hernandez Tunnel Crescent","Orient","FRANKLIN","IL","67445","1987-12-06",0,"Retail merchandiser","Remarket","(260)400-2488","977-92-6793","J45.21 Mild intermittent asthma with (acute) exacerbation","B-","44.47.136.213"
"adjnp50aik5ikqle","M","Mr.","Zachary","Moore","zmoore@cortezvargas.com","Cortez-Vargas","5875 Hubbard Wall Lane","Zionhill","BUCKS","PA","85957","1963-03-15",0,"Clinical biochemist","Active","1098433255","873-1-7876","T36.7X5S Adverse effect of antifungal antibiotics  systemically used  sequela","O-","134.100.142.48"
"ggv87gwxxw1nqhd5","F","Dr.","Kellie","Park","lead_kellie@smithltd.net","Smith Ltd","9254 Young Corner Boulevard","Willisburg","WASHINGTON","KY","60136","1998-04-22",0,"Agricultural consultant","Active","(778)597-8445","635-64-7029","J30.89 Other allergic rhinitis","A-","10.204.94.247"
"sazeqophztsv1y2u","M","Dr.","Eddie","Gordon","egordon840@millerhernandez.com","Miller-Hernandez","5924 Moore Prairie Close","Manati","MANATI","PR","99696","1974-05-26",0,"Location manager","DNC","(681)200-1343x06304","389-28-8944","J45.40 Moderate persistent asthma  uncomplicated","O+","192.168.62.242"
"3h3ioqri0z7g4mdl","F","Miss","Stephanie","Roberts","sroberts329@hernandezandsons.com","Hernandez and Sons","7625 Cameron Motorway Road","Ft Mitchell","KENTON","KY","85992","1982-12-01",1,"Production designer theatre/television/film","Active","+1-217-736-9847x493","657-2-6247","J30.5 Allergic rhinitis due to food","B-","69.6.220.95"
"1vk29czjgv07f44g","M","Mr.","Jonathan","Thomas","jthomas@jenkinsltd.net","Jenkins Ltd","9049 Lisa Valleys Alley","Kulm","LAMOURE","ND","91988","1968-01-04",0,"Ranger/warden","Closed","0988375216","408-18-1120","L20.0 Besnier's prurigo","AB-","192.168.163.28"
"1qhpry34nwyi021t","F","Mrs.","Wendy","King","pick_wendy@mcdonaldmyers.com","Mcdonald-Myers","2840 Daniel Turnpike Boulevard","Trenton","WAYNE","MI","49575","1990-04-07",0,"Pharmacist hospital","Active","536-523-1170x22416","140-92-4543","L20.82 Flexural eczema","A-","10.186.198.143"
"vwnsyxwmszetz5bj","M","Mr.","William","Patterson","wpatterson940@brownltd.com","Brown Ltd","7756 Andrea Plaza Lane","Huntsville","RANDOLPH","MO","99028-5435","2012-03-26",0,"Exhibitions officer museum/gallery","Active","001-965-260-1756x6247","144-37-4997","J30.2 Other seasonal allergic rhinitis","A+","170.11.175.152"
"qfww3h0qhx57c6nf","F","Dr.","Melanie","Rodriguez","group_melanie@lucasenglish.com","Lucas-English","508 Davila Island Way","Loda","IROQUOIS","IL","42601-8943","2016-03-20",0,"Engineer maintenance (IT)","Active","001-468-618-7681","973-84-3790","T37.0X5A Adverse effect of sulfonamides  initial encounter","B-","172.26.201.102"
"hticav7oigvzm9g3","M","Mr.","Mitchell","Bowen","environment_mitchell@wernergordon.com","Werner-Gordon","383 Anna Garden Route","Lincolnton","LINCOLN","GA","76425","1989-07-01",1,"Herbalist","Active","(822)707-4387x285","816-27-2109","J30.9 Allergic rhinitis  unspecified","O+","123.39.35.189"
"7h9fszawy7vq92v9","M","Mr.","Steven","Kennedy","skennedy@martinezdawsonandwebb.com","Martinez Dawson and Webb","8729 Justin Mill Place","Steeleville","RANDOLPH","IL","28667","1977-11-03",0,"Applications developer","DNC","001-198-803-3149","578-3-5421","T37.3X5A Adverse effect of other antiprotozoal drugs  initial encounter","A-","10.113.210.64"
"3972x516uwgdep0u","F","Dr.","Natalie","Flores","nflores823@smithgreenandjackson.com","Smith Green and Jackson","6244 Richard Lakes Frontage road","Lampasas","LAMPASAS","TX","84942-4726","2000-11-24",0,"Neurosurgeon","Active","(355)834-7199x7340","145-98-1013","T36.2X5D Adverse effect of chloramphenicol group  subsequent encounter","A+","152.10.65.9"
"plzj2xj49tecf027","F","Mrs.","Stacy","Carter","clear_stacy@moorethompson.com","Moore-Thompson","4167 Susan Port Byway","Hana","MAUI","HI","36286-8652","2018-03-26",0,"Recycling officer","Active","001-102-490-0730x886","427-26-6014","T37.0X5A Adverse effect of sulfonamides  initial encounter","AB+","10.213.167.176"
"5t8pllnhctcamtgc","F","Dr.","Ashley","Williams","awilliams@allisonmayer.org","Allison-Mayer","5286 Davidson Gateway Route","Mc Lean","FAIRFAX","VA","44740","2005-11-04",0,"Neurosurgeon","Active","684.930.4969x03786","775-18-3931","L20.89 Other atopic dermatitis","O+","124.97.245.207"
"sy3kuo96qnwsynxi","F","Dr.","Monica","Smith","msmith@vegaleon.biz","Vega-Leon","5453 Jones Stream Rd","Wheatland","PLATTE","WY","56094","2016-03-24",0,"Control and instrumentation engineer","Closed","091-225-1855","587-48-6232","T36.4X5S Adverse effect of tetracyclines  sequela","A-","172.26.131.65"
"gzc5333hr1j94yex","M","Mr.","Keith","Strong","keithstrong@jacksonbrown.com","Jackson-Brown","2772 Weaver Fort Court","Prescott","WALLA WALLA","WA","19762","2018-05-23",0,"Health physicist","Active","(644)585-1810x6485","388-76-5252","T36.0X5S Adverse effect of penicillins  sequela","AB-","171.174.31.95"
"gc3zv0ilqrhn4lsi","F","Dr.","Sarah","Meyer","smeyer915@boydcervantesandlittle.biz","Boyd Cervantes and Little","5146 Elizabeth Shore Avenue","Columbia Station","LORAIN","OH","56768","1972-02-27",0,"Records manager","Active","001-054-655-5970","780-38-9268","J45.901 Unspecified asthma with (acute) exacerbation","O-","192.168.50.176"
"s04u9dxs0ugmkz65","F","Ms.","Margaret","Zimmerman","mzimmerman590@richmondtaylorandboyd.com","Richmond Taylor and Boyd","6161 Megan Prairie Frontage road","Mountville","LAURENS","SC","21455","1994-06-24",0,"Sound technician broadcasting/film/video","Active","(604)959-7128x620","255-24-4075","T37.1X5D Adverse effect of antimycobacterial drugs  subsequent encounter","O-","18.128.144.226"
"gddam2htqb9vxi7s","F","Mrs.","Nicole","Anderson","nicoleanderson@sullivancookandtaylor.info","Sullivan Cook and Taylor","4472 Corey Expressway St","Panacea","WAKULLA","FL","20476-4256","1964-06-10",1,"Animal nutritionist","Closed","+1-947-187-1658","184-96-6153","T36.8X5S Adverse effect of other systemic antibiotics  sequela","O+","10.209.244.82"
"uzpkxea7ixa0fcuh","F","Mrs.","Jane","Hicks","jhicks@bullockphillips.biz","Bullock-Phillips","4575 Hurley Prairie Highway","Chester","WINDSOR","VT","65931","1998-03-06",0,"Accountant chartered certified","Closed","001-426-203-4891x9919","774-49-5341","T36.6X5D Adverse effect of rifampicins  subsequent encounter","AB+","135.221.33.186"
"opxpuy65m89rq0kl","F","Mrs.","Sara","Williams","sarawilliams@simpsongarrisonandscott.biz","Simpson Garrison and Scott","7783 Wright Mountain Street","Annandale","WRIGHT","MN","51668","1974-01-25",0,"Exhibition designer","Active","+1-748-902-7624x90059","914-99-5386","J30.89 Other allergic rhinitis","A+","147.99.146.37"
"1mozdw4hwvepe692","M","Mr.","Michael","Young","myoung353@gomezholtandjimenez.com","Gomez Holt and Jimenez","4656 Reese Expressway Crescent","H P","GUILFORD","NC","11210","1966-12-14",0,"Financial risk analyst","Active","938.441.4270x1481","967-57-9934","T36.6X5D Adverse effect of rifampicins  subsequent encounter","B+","172.21.231.21"
"qd28t1lolvvbss8a","M","Dr.","Alex","Murphy","across_alex@phillipsarcher.com","Phillips-Archer","4328 Margaret Island Court","Fifty Lakes","CROW WING","MN","12638","1990-09-07",0,"Medical physicist","Active","(912)124-1920x51067","155-12-7430","T36.7X5D Adverse effect of antifungal antibiotics  systemically used  subsequent encounter","A+","98.8.190.209"
"3u76bxishrgcpfbf","F","Mrs.","Christina","Erickson","christinaerickson@richardgroup.com","Richard Group","7882 Gwendolyn Drive Byway","Sturgis","MEADE","SD","98311","1967-03-14",0,"Geochemist","Active","+1-179-733-0816x90692","877-71-9803","J30.0 Vasomotor rhinitis","AB+","192.168.199.231"
"fo7vc5366za1b2p2","F","Miss","Jennifer","Norris","jennifernorris@johnsonltd.com","Johnson Ltd","7742 Meadows Flats Way","Whittington","FRANKLIN","IL","33630","1963-01-16",0,"Tourism officer","Active","(492)540-4018","771-46-7851","T36.7X5A Adverse effect of antifungal antibiotics  systemically used  initial encounter","A-","192.168.208.116"
"9o4carz7q5d6jfoq","F","Mrs.","Nicole","Sanchez","nicolesanchez@guerrawhite.net","Guerra-White","1744 Andrew Locks Court","Cologne","ATLANTIC","NJ","76600","1985-11-19",0,"Music therapist","DNC","098-758-2378","203-62-3559","T37.1X5D Adverse effect of antimycobacterial drugs  subsequent encounter","A+","179.221.194.235"
"8o70pepwnwsmv9yd","F","Mrs.","Jennifer","Hart","least_jennifer@ellisjohnson.biz","Ellis-Johnson","8207 Rodriguez Corners Close","La Belle","LEWIS","MO","45846-8748","1963-11-19",0,"Psychologist sport and exercise","Active","(712)822-8470x54301","495-65-6194","T36.0X5A Adverse effect of penicillins  initial encounter","B-","172.30.232.252"
"yn0ceyi9ixu6ahld","M","Mr.","Jeffrey","Chung","jeffreychung@hendersonwilliamsandpierce.net","Henderson Williams and Pierce","2371 Michelle Unions Frontage road","Caguas","CAGUAS","PR","12875","1988-01-23",0,"Scientist research (life sciences)","Closed","488-318-4098","470-67-3347","J30.81 Allergic rhinitis due to animal (cat) (dog) hair and dander","A-","30.138.172.65"
"d6fobn6cblnhmn9v","F","Dr.","Amanda","Simmons","asimmons@smithschwartz.com","Smith-Schwartz","5535 Christopher Mill Drive","West Jefferson","ASHE","NC","61831","2021-10-13",0,"Scientist research (physical sciences)","Active","(690)379-4350x103","979-23-1891","T37.4X5D Adverse effect of anthelminthics  subsequent encounter","B+","192.168.83.18"
"4bebyqsz04s4ofv0","F","Dr.","Angela","Chakraborty","hundred_angela@millerolsen.com","Miller-Olsen","6016 Lisa Meadow Street","Gig Harbor","PIERCE","WA","48863-1896","2008-06-12",0,"Historic buildings inspector/conservation officer","DNC","001-787-505-5064x284","454-29-7186","T36.3X5S Adverse effect of macrolides  sequela","AB+","32.246.184.226"
"vnx38trjvexotf66","M","Mr.","Matthew","Cooper","mcooper481@boyerherrera.com","Boyer-Herrera","2609 Lucas Lodge Backroad","Abingdon","WASHINGTON","VA","41941","1988-02-09",1,"Nurse adult","Active","(344)105-1382x358","672-23-4904","T36.7X5D Adverse effect of antifungal antibiotics  systemically used  subsequent encounter","O-","192.168.27.16"
"vvpcsfc56qz48s2w","F","Mrs.","Kelly","Norton","kellynorton@hayesmcknightandwhite.com","Hayes Mcknight and White","6500 Nguyen Prairie Street","Mayaguez","MAYAGUEZ","PR","61317","2016-03-18",0,"Oncologist","Active","001-329-240-5241x87057","892-18-7196","L20.84 Intrinsic (allergic) eczema","AB-","172.16.99.85"
"lvyhg9qsrtt3gabe","F","Ms.","Amy","Klein","mention_amy@chandlerschwartz.com","Chandler-Schwartz","5766 David Avenue Street","Washington","DISTRICT OF COLUMBIA","DC","48152","1970-03-06",0,"Historic buildings inspector/conservation officer","Remarket","301-143-2174","159-62-5495","J45.31 Mild persistent asthma with (acute) exacerbation","A-","13.54.233.162"
